date,ProductsName,TotalSales,DateRunningTotal
2022-01-08,"Niushou Shengcai",¥4.14,¥3119.09
2022-01-08,"Niushou Shengcai",¥2.82,¥3119.09
2022-01-08,"Niushou Shengcai",¥2.12,¥3119.09
2022-01-08,"Niushou Shengcai",¥1.71,¥3119.09
2022-01-08,"Niushou Shengcai",¥1.82,¥3119.09
2022-01-09,"Niushou Shengcai",¥1.62,¥3154.99
2022-01-09,"Niushou Shengcai",¥0.6,¥3154.99
2022-01-09,"Niushou Shengcai",¥2.42,¥3154.99
2022-01-09,"Niushou Shengcai",¥2.01,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.82,¥3154.99
2022-01-09,"Niushou Shengcai",¥0.51,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.91,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.91,¥3154.99
2022-01-09,"Niushou Shengcai",¥0.51,¥3154.99
2022-01-09,"Niushou Shengcai",¥2.01,¥3154.99
2022-01-09,"Niushou Shengcai",¥2.12,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.62,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.62,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.82,¥3154.99
2022-01-09,"Niushou Shengcai",¥0.6,¥3154.99
2022-01-09,"Niushou Shengcai",¥0.71,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.31,¥3154.99
2022-01-09,"Niushou Shengcai",¥2.42,¥3154.99
2022-01-09,"Niushou Shengcai",¥2.22,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.82,¥3154.99
2022-01-09,"Niushou Shengcai",¥1.41,¥3154.99
2022-01-09,"Niushou Shengcai",¥0.91,¥3154.99
2022-01-09,"Niushou Shengcai",¥2.01,¥3154.99
2022-01-10,"Niushou Shengcai",¥1.71,¥3186.34
2022-01-10,"Niushou Shengcai",¥2.42,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.82,¥3186.34
2022-01-10,"Niushou Shengcai",¥2.12,¥3186.34
2022-01-10,"Niushou Shengcai",¥2.22,¥3186.34
2022-01-10,"Niushou Shengcai",¥2.22,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.82,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.71,¥3186.34
2022-01-10,"Niushou Shengcai",¥2.12,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.91,¥3186.34
2022-01-10,"Niushou Shengcai",¥2.42,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.71,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.91,¥3186.34
2022-01-10,"Niushou Shengcai",¥2.01,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.51,¥3186.34
2022-01-10,"Niushou Shengcai",¥1.71,¥3186.34
2022-01-11,"Niushou Shengcai",¥1.71,¥3202.16
2022-01-11,"Niushou Shengcai",¥1.41,¥3202.16
2022-01-11,"Niushou Shengcai",¥2.01,¥3202.16
2022-01-11,"Niushou Shengcai",¥1.51,¥3202.16
2022-01-11,"Niushou Shengcai",¥2.92,¥3202.16
2022-01-11,"Niushou Shengcai",¥2.12,¥3202.16
2022-01-11,"Niushou Shengcai",¥2.12,¥3202.16
2022-01-11,"Niushou Shengcai",¥2.01,¥3202.16
2022-01-12,"Niushou Shengcai",¥2.01,¥3226.36
2022-01-12,"Niushou Shengcai",¥2.22,¥3226.36
2022-01-12,"Niushou Shengcai",¥1.62,¥3226.36
2022-01-12,"Niushou Shengcai",¥2.01,¥3226.36
2022-01-12,"Niushou Shengcai",¥2.62,¥3226.36
2022-01-12,"Niushou Shengcai",¥1.82,¥3226.36
2022-01-12,"Niushou Shengcai",¥1.82,¥3226.36
2022-01-12,"Niushou Shengcai",¥2.12,¥3226.36
2022-01-12,"Niushou Shengcai",¥2.12,¥3226.36
2022-01-12,"Niushou Shengcai",¥2.22,¥3226.36
2022-01-12,"Niushou Shengcai",¥1.91,¥3226.36
2022-01-12,"Niushou Shengcai",¥1.71,¥3226.36
2022-01-13,"Niushou Shengcai",¥2.32,¥3233.82
2022-01-13,"Niushou Shengcai",¥1.82,¥3233.82
2022-01-13,"Niushou Shengcai",¥1.31,¥3233.82
2022-01-13,"Niushou Shengcai",¥2.01,¥3233.82
2022-01-14,"Niushou Shengcai",¥1.82,¥3240.67
2022-01-14,"Niushou Shengcai",¥1.91,¥3240.67
2022-01-14,"Niushou Shengcai",¥1.51,¥3240.67
2022-01-14,"Niushou Shengcai",¥1.62,¥3240.67
2022-01-15,"Niushou Shengcai",¥1.62,¥3245.82
2022-01-15,"Niushou Shengcai",¥1.91,¥3245.82
2022-01-15,"Niushou Shengcai",¥1.62,¥3245.82
2023-02-28,"Niushou Shengcai",¥3.32,¥3280.82
2023-02-28,"Niushou Shengcai",¥2.92,¥3280.82
2023-02-28,"Niushou Shengcai",¥1.61,¥3280.82
2023-02-28,"Niushou Shengcai",¥4.83,¥3280.82
2023-02-28,"Niushou Shengcai",¥2.11,¥3280.82
2023-02-28,"Niushou Shengcai",¥3.02,¥3280.82
2023-02-28,"Niushou Shengcai",¥3.92,¥3280.82
2023-02-28,"Niushou Shengcai",¥5.03,¥3280.82
2023-02-28,"Niushou Shengcai",¥1.81,¥3280.82
2023-02-28,"Niushou Shengcai",¥1.61,¥3280.82
2023-02-28,"Niushou Shengcai",¥4.83,¥3280.82
2023-03-01,"Niushou Shengcai",¥1.2,¥3292.08
2023-03-01,"Niushou Shengcai",¥1.31,¥3292.08
2023-03-01,"Niushou Shengcai",¥2.01,¥3292.08
2023-03-01,"Niushou Shengcai",¥1.31,¥3292.08
2023-03-01,"Niushou Shengcai",¥0.9,¥3292.08
2023-03-01,"Niushou Shengcai",¥1.2,¥3292.08
2023-03-01,"Niushou Shengcai",¥2.01,¥3292.08
2023-03-01,"Niushou Shengcai",¥1.31,¥3292.08
2023-05-11,"Niushou Shengcai",¥1.52,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.71,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.22,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.93,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.81,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.01,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.52,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.71,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.91,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.51,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.12,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.93,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.61,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.82,¥3318.23
2023-05-11,"Niushou Shengcai",¥2.13,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.91,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.91,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.61,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.91,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.82,¥3318.23
2023-05-11,"Niushou Shengcai",¥0.81,¥3318.23
2023-05-11,"Niushou Shengcai",¥1.72,¥3318.23
2023-05-14,"Niushou Shengcai",¥0.81,¥3335.27
2023-05-14,"Niushou Shengcai",¥1.42,¥3335.27
2023-05-14,"Niushou Shengcai",¥0.51,¥3335.27
2023-05-14,"Niushou Shengcai",¥0.81,¥3335.27
2023-05-14,"Niushou Shengcai",¥2.54,¥3335.27
2023-05-14,"Niushou Shengcai",¥2.74,¥3335.27
2023-05-14,"Niushou Shengcai",¥1.42,¥3335.27
2023-05-14,"Niushou Shengcai",¥1.01,¥3335.27
2023-05-14,"Niushou Shengcai",¥1.12,¥3335.27
2023-05-14,"Niushou Shengcai",¥1.62,¥3335.27
2023-05-14,"Niushou Shengcai",¥0.71,¥3335.27
2023-05-14,"Niushou Shengcai",¥0.81,¥3335.27
2023-05-14,"Niushou Shengcai",¥1.52,¥3335.27
2023-05-17,"Niushou Shengcai",¥1.22,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.81,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.71,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.32,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.32,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.81,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.52,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.71,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.71,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.71,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.71,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.52,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.32,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.32,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.22,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.42,¥3357.67
2023-05-17,"Niushou Shengcai",¥1.42,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.51,¥3357.67
2023-05-17,"Niushou Shengcai",¥0.71,¥3357.67
2023-05-17,"Niushou Shengcai",¥2.43,¥3357.67
2023-05-18,"Niushou Shengcai",¥1.42,¥3359.09
2023-05-20,"Niushou Shengcai",¥0.81,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.52,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.42,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.32,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.42,¥3387.37
2023-05-20,"Niushou Shengcai",¥3.04,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.62,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.12,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.52,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.22,¥3387.37
2023-05-20,"Niushou Shengcai",¥2.63,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.62,¥3387.37
2023-05-20,"Niushou Shengcai",¥0.71,¥3387.37
2023-05-20,"Niushou Shengcai",¥2.33,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.01,¥3387.37
2023-05-20,"Niushou Shengcai",¥0.61,¥3387.37
2023-05-20,"Niushou Shengcai",¥2.74,¥3387.37
2023-05-20,"Niushou Shengcai",¥1.62,¥3387.37
2023-05-23,"Niushou Shengcai",¥0.81,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.42,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.93,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.12,¥3422.35
2023-05-23,"Niushou Shengcai",¥0.71,¥3422.35
2023-05-23,"Niushou Shengcai",¥2.03,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.01,¥3422.35
2023-05-23,"Niushou Shengcai",¥2.23,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.62,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.52,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.72,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.01,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.22,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.12,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.12,¥3422.35
2023-05-23,"Niushou Shengcai",¥2.03,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.12,¥3422.35
2023-05-23,"Niushou Shengcai",¥2.94,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.01,¥3422.35
2023-05-23,"Niushou Shengcai",¥0.81,¥3422.35
2023-05-23,"Niushou Shengcai",¥2.84,¥3422.35
2023-05-23,"Niushou Shengcai",¥0.61,¥3422.35
2023-05-23,"Niushou Shengcai",¥2.03,¥3422.35
2023-05-23,"Niushou Shengcai",¥1.01,¥3422.35
2023-05-26,"Niushou Shengcai",¥0.81,¥3444.96
2023-05-26,"Niushou Shengcai",¥0.91,¥3444.96
2023-05-26,"Niushou Shengcai",¥3.04,¥3444.96
2023-05-26,"Niushou Shengcai",¥0.81,¥3444.96
2023-05-26,"Niushou Shengcai",¥0.51,¥3444.96
2023-05-26,"Niushou Shengcai",¥0.51,¥3444.96
2023-05-26,"Niushou Shengcai",¥1.01,¥3444.96
2023-05-26,"Niushou Shengcai",¥2.54,¥3444.96
2023-05-26,"Niushou Shengcai",¥0.91,¥3444.96
2023-05-26,"Niushou Shengcai",¥1.12,¥3444.96
2023-05-26,"Niushou Shengcai",¥0.51,¥3444.96
2023-05-26,"Niushou Shengcai",¥2.43,¥3444.96
2023-05-26,"Niushou Shengcai",¥1.93,¥3444.96
2023-05-26,"Niushou Shengcai",¥1.52,¥3444.96
2023-05-26,"Niushou Shengcai",¥2.03,¥3444.96
2023-05-26,"Niushou Shengcai",¥1.52,¥3444.96
2023-05-26,"Niushou Shengcai",¥0.51,¥3444.96
2023-05-27,"Niushou Shengcai",¥0.61,¥3470.71
2023-05-27,"Niushou Shengcai",¥2.13,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.01,¥3470.71
2023-05-27,"Niushou Shengcai",¥0.91,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.72,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.52,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.62,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.12,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.52,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.22,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.01,¥3470.71
2023-05-27,"Niushou Shengcai",¥0.81,¥3470.71
2023-05-27,"Niushou Shengcai",¥3.04,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.42,¥3470.71
2023-05-27,"Niushou Shengcai",¥0.91,¥3470.71
2023-05-27,"Niushou Shengcai",¥0.81,¥3470.71
2023-05-27,"Niushou Shengcai",¥2.74,¥3470.71
2023-05-27,"Niushou Shengcai",¥0.61,¥3470.71
2023-05-27,"Niushou Shengcai",¥1.01,¥3470.71
2023-05-29,"Niushou Shengcai",¥1.12,¥3494.23
2023-05-29,"Niushou Shengcai",¥0.51,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.01,¥3494.23
2023-05-29,"Niushou Shengcai",¥0.61,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.82,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.42,¥3494.23
2023-05-29,"Niushou Shengcai",¥0.41,¥3494.23
2023-05-29,"Niushou Shengcai",¥0.71,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.32,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.12,¥3494.23
2023-05-29,"Niushou Shengcai",¥0.61,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.01,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.22,¥3494.23
2023-05-29,"Niushou Shengcai",¥2.63,¥3494.23
2023-05-29,"Niushou Shengcai",¥0.61,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.62,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.12,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.42,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.12,¥3494.23
2023-05-29,"Niushou Shengcai",¥0.91,¥3494.23
2023-05-29,"Niushou Shengcai",¥1.22,¥3494.23
2023-05-30,"Niushou Shengcai",¥0.61,¥3506.09
2023-05-30,"Niushou Shengcai",¥1.12,¥3506.09
2023-05-30,"Niushou Shengcai",¥1.32,¥3506.09
2023-05-30,"Niushou Shengcai",¥0.81,¥3506.09
2023-05-30,"Niushou Shengcai",¥0.41,¥3506.09
2023-05-30,"Niushou Shengcai",¥0.61,¥3506.09
2023-05-30,"Niushou Shengcai",¥1.42,¥3506.09
2023-05-30,"Niushou Shengcai",¥0.71,¥3506.09
2023-05-30,"Niushou Shengcai",¥0.51,¥3506.09
2023-05-30,"Niushou Shengcai",¥1.62,¥3506.09
2023-05-30,"Niushou Shengcai",¥1.01,¥3506.09
2023-05-30,"Niushou Shengcai",¥0.51,¥3506.09
2023-05-30,"Niushou Shengcai",¥1.22,¥3506.09
2020-11-11,"Sichuan Red Cedar",¥7.62,¥18.98
2020-11-11,"Sichuan Red Cedar",¥3,¥18.98
2020-11-11,"Sichuan Red Cedar",¥2.79,¥18.98
2020-11-11,"Sichuan Red Cedar",¥5.58,¥18.98
2020-11-12,"Sichuan Red Cedar",¥7.02,¥33.23
2020-11-12,"Sichuan Red Cedar",¥7.22,¥33.23
2020-11-14,"Sichuan Red Cedar",¥10.51,¥114.25
2020-11-14,"Sichuan Red Cedar",¥9.71,¥114.25
2020-11-14,"Sichuan Red Cedar",¥7.02,¥114.25
2020-11-14,"Sichuan Red Cedar",¥8.52,¥114.25
2020-11-14,"Sichuan Red Cedar",¥8.02,¥114.25
2020-11-14,"Sichuan Red Cedar",¥5.93,¥114.25
2020-11-14,"Sichuan Red Cedar",¥8.62,¥114.25
2020-11-14,"Sichuan Red Cedar",¥3.88,¥114.25
2020-11-14,"Sichuan Red Cedar",¥8.42,¥114.25
2020-11-14,"Sichuan Red Cedar",¥10.41,¥114.25
2020-11-15,"Sichuan Red Cedar",¥8.32,¥159.47
2020-11-15,"Sichuan Red Cedar",¥7.32,¥159.47
2020-11-15,"Sichuan Red Cedar",¥6.82,¥159.47
2020-11-15,"Sichuan Red Cedar",¥7.12,¥159.47
2020-11-15,"Sichuan Red Cedar",¥8.32,¥159.47
2020-11-15,"Sichuan Red Cedar",¥7.32,¥159.47
2020-11-16,"Sichuan Red Cedar",¥7.72,¥178.59
2020-11-16,"Sichuan Red Cedar",¥11.4,¥178.59
2020-11-17,"Sichuan Red Cedar",¥7.92,¥218.18
2020-11-17,"Sichuan Red Cedar",¥10.21,¥218.18
2020-11-17,"Sichuan Red Cedar",¥6.92,¥218.18
2020-11-17,"Sichuan Red Cedar",¥8.32,¥218.18
2020-11-17,"Sichuan Red Cedar",¥6.22,¥218.18
2020-11-18,"Sichuan Red Cedar",¥7.12,¥232.03
2020-11-18,"Sichuan Red Cedar",¥6.72,¥232.03
2020-11-19,"Sichuan Red Cedar",¥5.58,¥249.86
2020-11-19,"Sichuan Red Cedar",¥6.52,¥249.86
2020-11-19,"Sichuan Red Cedar",¥5.73,¥249.86
2020-11-21,"Sichuan Red Cedar",¥9.03,¥270.31
2020-11-21,"Sichuan Red Cedar",¥11.42,¥270.31
2020-11-22,"Sichuan Red Cedar",¥8.49,¥287.29
2020-11-22,"Sichuan Red Cedar",¥8.49,¥287.29
2020-11-28,"Sichuan Red Cedar",¥9.42,¥308.09
2020-11-28,"Sichuan Red Cedar",¥11.38,¥308.09
2020-11-29,"Sichuan Red Cedar",¥8.73,¥316.82
2021-02-23,"Sichuan Red Cedar",¥18.03,¥353.28
2021-02-23,"Sichuan Red Cedar",¥18.43,¥353.28
2021-02-24,"Sichuan Red Cedar",¥18.67,¥371.96
2021-02-26,"Sichuan Red Cedar",¥16.44,¥388.4
2021-02-27,"Sichuan Red Cedar",¥11.03,¥538.77
2021-02-27,"Sichuan Red Cedar",¥8.12,¥538.77
2021-02-27,"Sichuan Red Cedar",¥10.22,¥538.77
2021-02-27,"Sichuan Red Cedar",¥11.51,¥538.77
2021-02-27,"Sichuan Red Cedar",¥10.22,¥538.77
2021-02-27,"Sichuan Red Cedar",¥12.43,¥538.77
2021-02-27,"Sichuan Red Cedar",¥5.7,¥538.77
2021-02-27,"Sichuan Red Cedar",¥8.02,¥538.77
2021-02-27,"Sichuan Red Cedar",¥13.02,¥538.77
2021-02-27,"Sichuan Red Cedar",¥12.32,¥538.77
2021-02-27,"Sichuan Red Cedar",¥8.98,¥538.77
2021-02-27,"Sichuan Red Cedar",¥5.7,¥538.77
2021-02-27,"Sichuan Red Cedar",¥10.01,¥538.77
2021-02-27,"Sichuan Red Cedar",¥9.68,¥538.77
2021-02-27,"Sichuan Red Cedar",¥7.48,¥538.77
2021-02-27,"Sichuan Red Cedar",¥5.92,¥538.77
2021-03-01,"Sichuan Red Cedar",¥8.91,¥650.12
2021-03-01,"Sichuan Red Cedar",¥9.81,¥650.12
2021-03-01,"Sichuan Red Cedar",¥14.69,¥650.12
2021-03-01,"Sichuan Red Cedar",¥9.01,¥650.12
2021-03-01,"Sichuan Red Cedar",¥18.72,¥650.12
2021-03-01,"Sichuan Red Cedar",¥14.99,¥650.12
2021-03-01,"Sichuan Red Cedar",¥14.39,¥650.12
2021-03-01,"Sichuan Red Cedar",¥8.22,¥650.12
2021-03-01,"Sichuan Red Cedar",¥12.6,¥650.12
2021-03-02,"Sichuan Red Cedar",¥11.78,¥870.97
2021-03-02,"Sichuan Red Cedar",¥13.5,¥870.97
2021-03-02,"Sichuan Red Cedar",¥10.81,¥870.97
2021-03-02,"Sichuan Red Cedar",¥14.69,¥870.97
2021-03-02,"Sichuan Red Cedar",¥13.13,¥870.97
2021-03-02,"Sichuan Red Cedar",¥12.8,¥870.97
2021-03-02,"Sichuan Red Cedar",¥16.89,¥870.97
2021-03-02,"Sichuan Red Cedar",¥12.59,¥870.97
2021-03-02,"Sichuan Red Cedar",¥17.11,¥870.97
2021-03-02,"Sichuan Red Cedar",¥11.62,¥870.97
2021-03-02,"Sichuan Red Cedar",¥15.98,¥870.97
2021-03-02,"Sichuan Red Cedar",¥15.12,¥870.97
2021-03-02,"Sichuan Red Cedar",¥15.82,¥870.97
2021-03-02,"Sichuan Red Cedar",¥15.6,¥870.97
2021-03-02,"Sichuan Red Cedar",¥11.62,¥870.97
2021-03-02,"Sichuan Red Cedar",¥11.78,¥870.97
2021-03-03,"Sichuan Red Cedar",¥13.13,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥13.5,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥12.59,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥17.48,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥11.73,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥16.52,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥17.22,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥18.18,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥15.71,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥19.69,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥19.58,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥14.31,¥1073.42
2021-03-03,"Sichuan Red Cedar",¥12.8,¥1073.42
2021-03-04,"Sichuan Red Cedar",¥11.2,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥12,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥11.5,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥13.3,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥12.6,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥11.7,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥13,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥12.3,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥12.9,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥13.2,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥13.4,¥1226.7
2021-03-04,"Sichuan Red Cedar",¥16.18,¥1226.7
2021-03-05,"Sichuan Red Cedar",¥12.5,¥1378.89
2021-03-05,"Sichuan Red Cedar",¥13.1,¥1378.89
2021-03-05,"Sichuan Red Cedar",¥13.4,¥1378.89
2021-03-05,"Sichuan Red Cedar",¥99.5,¥1378.89
2021-03-05,"Sichuan Red Cedar",¥13.7,¥1378.89
2021-03-06,"Sichuan Red Cedar",¥18.51,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥12.32,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥13.61,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥16.52,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥16.19,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥14.8,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥13.02,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥18.02,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥17.22,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥14.1,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥18.18,¥1567.35
2021-03-06,"Sichuan Red Cedar",¥15.98,¥1567.35
2021-03-07,"Sichuan Red Cedar",¥8.48,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥6.81,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥9.6,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥12.11,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥7.7,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥9.71,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥4.13,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥7.7,¥1641.29
2021-03-07,"Sichuan Red Cedar",¥7.7,¥1641.29
2021-03-08,"Sichuan Red Cedar",¥16.41,¥1733.64
2021-03-08,"Sichuan Red Cedar",¥15.79,¥1733.64
2021-03-08,"Sichuan Red Cedar",¥15.4,¥1733.64
2021-03-08,"Sichuan Red Cedar",¥15.12,¥1733.64
2021-03-08,"Sichuan Red Cedar",¥14.51,¥1733.64
2021-03-08,"Sichuan Red Cedar",¥15.12,¥1733.64
2021-03-09,"Sichuan Red Cedar",¥16.91,¥1800.54
2021-03-09,"Sichuan Red Cedar",¥12.39,¥1800.54
2021-03-09,"Sichuan Red Cedar",¥15.01,¥1800.54
2021-03-09,"Sichuan Red Cedar",¥12.11,¥1800.54
2021-03-09,"Sichuan Red Cedar",¥10.49,¥1800.54
2021-03-10,"Sichuan Red Cedar",¥16.03,¥1816.57
2021-03-11,"Sichuan Red Cedar",¥12.32,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥12.02,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥11.18,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥11.72,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥13.28,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥12.02,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥13.22,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥12.8,¥1923.61
2021-03-11,"Sichuan Red Cedar",¥8.49,¥1923.61
2021-03-12,"Sichuan Red Cedar",¥14.23,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥10.88,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥11.42,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥11.18,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥13.99,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥13.57,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥10.82,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥8.43,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥10.52,¥2040.7
2021-03-12,"Sichuan Red Cedar",¥12.02,¥2040.7
2021-03-13,"Sichuan Red Cedar",¥13.57,¥2147.5
2021-03-13,"Sichuan Red Cedar",¥19.91,¥2147.5
2021-03-13,"Sichuan Red Cedar",¥9.63,¥2147.5
2021-03-13,"Sichuan Red Cedar",¥10.52,¥2147.5
2021-03-13,"Sichuan Red Cedar",¥13.81,¥2147.5
2021-03-13,"Sichuan Red Cedar",¥11.12,¥2147.5
2021-03-13,"Sichuan Red Cedar",¥13.81,¥2147.5
2021-03-13,"Sichuan Red Cedar",¥14.41,¥2147.5
2021-03-14,"Sichuan Red Cedar",¥17.28,¥2294.97
2021-03-14,"Sichuan Red Cedar",¥13.99,¥2294.97
2021-03-14,"Sichuan Red Cedar",¥16.98,¥2294.97
2021-03-14,"Sichuan Red Cedar",¥20.21,¥2294.97
